PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_TGT,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_TGT,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TIERS,WORST_RK,XPA,XPM
Ben DiNucci,,,,,,,,,,,,,2.3,,,14.3,7.7,0.0,53%,,,,,,,,,,2.0,0.0,7.3,2.3,,,,73.0,,,0.0,0.0,,0.0,6.96,21.0,,0.0,43.0,23.0,53%,,,26.0,,81.5,67.0,102.0,14.5,9.0,96.0,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,22.0,7.0,,11.0,0.0,,DAL,,,,
Ben Mason,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,5.0,0.0,14.0,,,,,,,,17.0,,174.0,146.0,197.0,20.2,12.0,193.0,0.0,,,0.0,125.3,106.0,163.0,16.5,11.0,151.0,191.0,,12.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,12.0,0.0,,BAL,,,,
Ben Roethlisberger,,,,,,,,,,,,,18.5,,,40.5,26.6,0.7,66%,2.2,253.5,,,,,,,157.1,1.7,0.0,0.7,0.9,,,,253.5,88.0,,6.7,46.7,,1.0,277.22,9.0,,10.0,608.0,399.0,66%,33.0,3803.0,9.0,QB,21.4,15.0,20.0,3.3,4.0,29.0,,152.8,114.0,,,,,,,,,26.2,,256.0,,,,,,,145.0,25.0,0.0,11.0,13.0,,14.0,33.3,19.8,PIT,9.0,202.0,,
Ben Skowronek,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,6.0,0.0,3.0,,,,,,,,4.0,,187.5,176.0,226.0,11.5,13.0,199.0,0.0,,,0.0,193.8,178.0,208.0,10.2,12.0,206.0,219.0,,12.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,5.0,0.0,,LAR,,,,
Benny Snell Jr.,,,,,,,,,,,,,4.1,,,,,,,0.0,0.0,,0.6,0.0,0.9,3.8,,208.2,6.9,0.3,23.0,,,,,,125.0,,0.0,0.0,,0.0,64.9,4.0,,,,,,0.0,0.0,5.0,RB,63.9,43.0,66.0,9.6,7.0,95.0,4.7,236.9,156.0,74.9,70.0,52.0,70.0,9.2,7.0,99.0,68.0,45.6,7.0,363.0,,10.0,0.0,14.0,61.0,,213.0,111.0,4.0,368.0,,,11.0,0.0,44.7,PIT,11.0,357.0,,
Blaine Gabbert,,,,,,,,,,,,,3.8,,,4.0,2.3,0.0,56%,,,,,,,,,,2.3,0.0,4.0,0.3,,,,35.8,,,0.0,0.0,,0.0,15.32,24.0,,0.0,16.0,9.0,56%,,,19.0,,64.1,56.0,71.0,6.4,8.0,72.0,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,16.0,1.0,,25.0,0.0,,TB,,,,
Blake Bell,,,,,,,,,,,,,0.7,,,,,,,0.0,0.0,,0.7,0.0,0.9,6.9,,369.5,0.1,0.0,0.1,,,,,,368.0,,0.0,0.0,,2.0,11.2,23.0,,,,,,0.0,0.0,20.0,TE,68.3,52.0,85.0,20.9,9.0,104.0,1.4,302.0,238.0,22.2,80.0,51.0,82.0,19.3,8.0,110.0,84.0,64.0,9.0,366.0,,11.0,0.0,15.0,110.0,,504.0,1.0,0.0,2.0,,,20.0,0.0,1.5,KC,16.0,371.0,,
Blake Bortles,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,31.0,,0.0,0.0,0.0,0,,,20.0,,61.3,40.0,77.0,13.3,8.0,73.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,29.0,0.0,,GB,,,,
Blake Jarwin,,,,,,,,,,,,,1.2,,,,,,,0.0,0.0,,1.0,0.0,1.0,12.0,,154.0,0.0,0.0,0.0,,,,,,92.0,,0.0,0.0,,1.0,1.2,16.0,,,,,,0.0,0.0,24.0,TE,19.6,9.0,18.0,3.8,4.0,32.0,2.2,162.7,108.0,2.2,21.1,12.0,20.0,3.8,4.0,33.0,17.0,28.2,4.0,267.0,,1.0,0.0,1.0,12.0,,140.0,0.0,0.0,0.0,,,6.0,0.0,27.5,DAL,9.0,256.0,,
Bo Scarbrough,,,,,,,,,,,,,3.1,,,,,,,,,,0.0,0.0,0.0,0.0,,,6.0,0.0,31.0,,,,,,,,0.0,0.0,,0.0,3.1,33.0,,,,,,,,33.0,,132.8,116.0,156.0,17.6,11.0,162.0,3.1,,,3.1,116.0,81.0,169.0,35.1,11.0,164.0,149.0,,11.0,,,0.0,0.0,0.0,0.0,,,6.0,0.0,31.0,,,33.0,0.0,,FA,,,,
Boston Scott,,,,,,,,,,,,,4.4,,,,,,,0.0,0.0,,1.6,0.1,2.3,13.3,,264.9,5.0,0.1,23.4,,,,,,143.0,,0.0,62.5,,2.0,70.6,15.0,,,,,,0.0,0.0,30.0,RB,76.1,48.0,78.0,8.6,7.0,97.0,6.0,212.4,123.0,95.6,64.3,43.0,65.0,8.7,7.0,89.0,71.0,43.0,7.0,357.0,,25.0,1.0,36.0,212.0,,273.0,80.0,1.0,374.0,,,3.0,12.5,41.6,PHI,12.0,363.0,,
Brandin Cooks,,,,,,,,,,,,,10.1,,,,,,,0.0,0.0,,5.4,0.4,7.9,76.7,,82.8,0.0,0.0,0.0,,,,,,37.0,,26.7,20.0,,1.0,151.0,10.0,,,,,,0.0,0.0,13.0,WR,36.0,16.0,36.0,5.6,5.0,57.0,15.5,82.6,41.0,232.0,35.7,19.0,34.0,6.2,5.0,52.0,36.0,19.0,5.0,182.0,,81.0,6.0,119.0,1150.0,,79.0,0.0,0.0,0.0,,,14.0,46.7,16.7,HOU,7.0,171.0,,
Brandon Aiyuk,,,,,,,,,,,,,10.4,,,,,,,0.0,0.0,,5.0,0.4,8.0,62.3,,54.5,0.5,0.2,6.4,,,,,,32.0,,16.7,25.0,,2.0,124.5,1.0,,,,,,0.0,0.0,2.0,WR,24.3,13.0,23.0,4.3,4.0,38.0,15.4,56.5,35.0,184.5,25.3,15.0,24.0,4.0,4.0,36.0,25.0,10.1,4.0,83.0,,60.0,5.0,96.0,748.0,,51.0,6.0,2.0,77.0,,,9.0,58.3,9.8,SF,6.0,86.0,,
Brandon Allen,,,,,,,,,,,,,10.7,,,28.4,18.0,0.8,63%,,,,,,,,,,2.6,0.0,5.4,1.4,,,,185.0,,,0.0,0.0,,2.0,53.7,22.0,,4.0,142.0,90.0,63%,,,24.0,,54.1,46.0,56.0,5.9,7.0,69.0,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,27.0,7.0,,18.0,0.0,,CIN,,,,
Brandon Bolden,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,22.0,,,,,,,,31.0,,164.8,136.0,181.0,19.7,11.0,191.0,0.0,,,0.0,143.0,135.0,161.0,8.4,11.0,156.0,194.0,,12.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4.0,0.0,,NE,,,,
Brandon Dillon,,,,,,,,,,,,,0.2,,,,,,,,,,0.3,0.0,0.3,2.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.6,28.0,,,,,,,,18.0,,105.0,99.0,115.0,7.8,10.0,116.0,0.5,,,1.6,100.6,81.0,108.0,15.1,9.0,125.0,112.0,,10.0,,,1.0,0.0,1.0,6.0,,,0.0,0.0,0.0,,,29.0,0.0,,MIN,,,,
Brandon McManus,0.0,6.0,4.0,8.0,10.0,0.0,0.4,0.3,0.5,0.7,,,9.1,,,,,,,0.0,0.0,,,,,,,270.4,,,,,,1.8,1.6,,117.0,,20.0,33.3,,,136.0,10.0,,,,,,0.0,0.0,1.0,K,17.4,9.0,16.0,2.8,4.0,25.0,,265.7,212.0,,,,,,,,,21.3,,298.0,,,,,,,266.0,,,,,,17.0,46.7,19.0,DEN,12.0,300.0,27.0,24.0
Brandon Powell,,,,,,,,,,,,,1.2,,,,,,,,,,0.8,0.1,1.2,4.6,,,0.1,0.0,0.5,,,,,,,,0.0,0.0,,7.0,17.6,16.0,,,,,,,,18.0,,202.5,190.0,235.0,12.5,13.0,215.0,2.0,,,29.6,213.0,191.0,267.0,15.9,13.0,228.0,232.0,,13.0,,,12.0,2.0,18.0,69.0,,,2.0,0.0,7.0,,,16.0,0.0,,BUF,,,,
Brandon Zylstra,,,,,,,,,,,,,0.2,,,,,,,,,,0.2,0.0,0.3,2.2,,,0.1,0.0,0.1,,,,,,,,0.0,0.0,,7.0,3.6,5.0,,,,,,,,7.0,,207.5,188.0,236.0,19.5,13.0,227.0,0.4,,,6.6,235.5,187.0,246.0,65.1,13.0,347.0,241.0,,13.0,,,3.0,0.0,4.0,35.0,,,1.0,0.0,1.0,,,7.0,0.0,,CAR,,,,
Braxton Berrios,,,,,,,,,,,,,3.8,,,,,,,0.0,0.0,,2.3,0.2,3.4,24.6,,332.8,0.2,0.0,1.8,,,,,,222.0,,0.0,0.0,,6.0,60.3,7.0,,,,,,0.0,0.0,11.0,WR,146.4,80.0,160.0,27.8,11.0,203.0,6.1,369.0,360.0,97.3,149.8,108.0,161.0,22.7,11.0,195.0,158.0,8.7,11.0,385.0,,37.0,3.0,55.0,394.0,,441.0,3.0,0.0,29.0,,,10.0,0.0,63.0,NYJ,15.0,396.0,,
Brenden Knox,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,26.0,,,,,,,,25.0,,137.0,111.0,171.0,21.2,11.0,163.0,0.0,,,0.0,129.7,114.0,180.0,22.2,11.0,161.0,175.0,,11.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,19.0,0.0,,DAL,,,,
Breshad Perriman,,,,,,,,,,,,,5.8,,,,,,,0.0,0.0,,2.5,0.3,5.0,42.1,,188.8,0.1,0.0,0.5,,,,,,106.0,,0.0,0.0,,2.0,69.1,23.0,,,,,,0.0,0.0,6.0,WR,68.8,47.0,68.0,8.5,7.0,97.0,8.3,205.4,126.0,99.1,74.6,54.0,75.0,9.9,7.0,109.0,72.0,31.1,7.0,315.0,,30.0,3.0,60.0,505.0,,181.0,1.0,0.0,6.0,,,30.0,0.0,27.1,DET,10.0,271.0,,
Brett Rypien,,,,,,,,,,,,,5.1,,,13.3,9.0,1.3,68%,,,,,,,,,,1.7,0.0,-1.7,0.3,,,,98.3,,,0.0,0.0,,3.0,15.3,6.0,,4.0,40.0,27.0,68%,,,4.0,,81.3,68.0,94.0,9.4,9.0,88.0,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,-5.0,1.0,,12.0,0.0,,DEN,,,,
Brevin Jordan,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,340.9,0.0,0.0,0.0,,,,,,260.0,,0.0,0.0,,2.0,0.0,10.0,,,,,,0.0,0.0,16.0,TE,48.4,32.0,51.0,9.3,7.0,78.0,0.0,346.9,273.0,0.0,54.5,34.0,51.0,16.6,6.0,124.0,51.0,37.8,7.0,463.0,,0.0,0.0,0.0,0.0,,399.0,0.0,0.0,0.0,,,12.0,0.0,31.4,HOU,15.0,389.0,,
Brian Hill,,,,,,,,,,,,,4.4,,,,,,,0.0,0.0,,1.6,0.0,1.9,12.4,,310.3,6.3,0.1,29.1,,,,,,177.0,,0.0,68.8,,3.0,70.4,19.0,,,,,,0.0,0.0,16.0,RB,86.0,55.0,88.0,7.0,8.0,102.0,6.0,327.5,245.0,95.4,92.2,71.0,90.0,7.6,8.0,114.0,90.0,25.9,8.0,393.0,,25.0,0.0,30.0,199.0,,322.0,100.0,1.0,465.0,,,16.0,12.5,30.8,TEN,13.0,376.0,,
Brian Hoyer,,,,,,,,,,,,,3.0,,,24.0,15.0,1.0,63%,,,,,,,,,,1.0,0.0,8.0,2.0,,,,130.0,,,0.0,0.0,,0.0,3.0,1.0,,1.0,24.0,15.0,63%,,,30.0,,77.8,69.0,87.0,7.5,8.0,87.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,8.0,2.0,,1.0,0.0,,NE,,,,
Bryan Edwards,,,,,,,,,,,,,2.1,,,,,,,0.0,0.0,,0.9,0.1,1.3,16.1,,224.6,0.0,0.0,0.0,,,,,,88.0,,0.0,0.0,,3.0,25.3,31.0,,,,,,0.0,0.0,17.0,WR,81.4,39.0,76.0,10.5,8.0,126.0,3.0,199.1,97.0,36.3,73.1,42.0,71.0,12.5,7.0,127.0,77.0,39.6,8.0,339.0,,11.0,1.0,15.0,193.0,,219.0,0.0,0.0,0.0,,,32.0,0.0,32.1,LV,11.0,379.0,,
Bryce Love,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,323.7,0.0,0.0,0.0,,,,,,195.0,,0.0,0.0,,0.0,0.0,33.0,,,,,,0.0,0.0,33.0,RB,95.0,64.0,109.0,15.4,9.0,161.0,0.0,326.9,283.0,0.0,94.6,80.0,115.0,12.9,10.0,132.0,107.0,25.5,9.0,389.0,,0.0,0.0,0.0,0.0,,385.0,0.0,0.0,0.0,,,33.0,0.0,29.7,FA,14.0,368.0,,
Bryce Perkins,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,11.0,,0.0,0.0,0.0,0,,,13.0,,83.7,67.0,96.0,15.3,9.0,104.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,7.0,0.0,,LAR,,,,
Brycen Hopkins,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,362.9,0.0,0.0,0.0,,,,,,340.0,,0.0,0.0,,2.0,0.0,30.0,,,,,,0.0,0.0,25.0,TE,57.0,38.0,60.0,11.3,7.0,92.0,0.0,349.9,337.0,0.0,60.6,43.0,65.0,11.3,7.0,98.0,60.0,9.6,7.0,368.0,,0.0,0.0,0.0,0.0,,457.0,0.0,0.0,0.0,,,27.0,0.0,15.3,LAR,15.0,390.0,,
Buddy Howell,,,,,,,,,,,,,0.5,,,,,,,,,,0.1,0.0,0.1,0.2,,,1.1,0.0,4.6,,,,,,,,0.0,0.0,,5.0,6.7,17.0,,,,,,,,4.0,,144.5,104.0,162.0,25.0,11.0,171.0,0.6,,,7.7,158.8,146.0,186.0,15.5,12.0,187.0,185.0,,11.0,,,1.0,0.0,2.0,3.0,,,16.0,0.0,64.0,,,24.0,0.0,,HOU,,,,
Buffalo Bills,,,,,,,,,,,0.0,0.2,7.4,0.7,0.9,,,,,0.0,0.0,0.0,,,,,0.0,190.3,,,,2.4,0.0,,,,89.0,0.0,,,3.0,,118.0,27.0,11.0,15.0,,,,0.0,0.0,10.0,DEF,9.3,2.0,8.0,3.0,3.0,19.0,,191.7,145.0,,,,,,,,,19.7,,242.0,0.0,,,,,0.0,188.0,,,,38.0,0.0,29.0,,20.1,BUF,10.0,250.0,,
Byron Pringle,,,,,,,,,,,,,2.3,,,,,,,0.0,0.0,,1.1,0.1,1.4,13.3,,293.3,0.0,0.0,0.0,,,,,,148.0,,0.0,0.0,,4.0,28.0,26.0,,,,,,0.0,0.0,25.0,WR,106.0,58.0,115.0,17.8,9.0,142.0,3.4,285.7,174.0,41.0,103.7,68.0,113.0,17.0,9.0,144.0,116.0,51.8,9.0,377.0,,13.0,1.0,17.0,160.0,,346.0,0.0,0.0,0.0,,,23.0,0.0,58.8,KC,14.0,390.0,,
C.J. Beathard,,,,,,,,,,,,,8.7,,,17.3,11.0,0.0,63%,,,,,,,,,,1.0,0.0,4.7,1.5,,,,131.2,,,0.0,0.0,,2.0,52.28,2.0,,0.0,104.0,66.0,63%,,,2.0,,63.5,60.0,68.0,3.7,8.0,70.0,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,28.0,9.0,,10.0,0.0,,JAC,,,,
C.J. Board,,,,,,,,,,,,,0.7,,,,,,,,,,0.8,0.0,1.1,7.2,,,0.1,0.0,0.2,,,,,,,,0.0,0.0,,0.0,10.4,13.0,,,,,,,,12.0,,219.5,207.0,240.0,12.5,14.0,232.0,1.5,,,21.4,204.8,164.0,236.0,29.8,13.0,248.0,237.0,,13.0,,,11.0,0.0,16.0,101.0,,,1.0,0.0,3.0,,,17.0,0.0,,NYG,,,,
C.J. Ham,,,,,,,,,,,,,1.2,,,,,,,0.0,0.0,,0.5,0.1,0.9,6.5,,348.0,0.3,0.0,1.2,,,,,,329.0,,0.0,0.0,,5.0,17.5,12.0,,,,,,0.0,0.0,28.0,RB,126.4,90.0,140.0,16.2,10.0,142.0,1.7,255.3,173.0,25.5,113.4,78.0,137.0,19.6,10.0,138.0,138.0,60.4,10.0,316.0,,8.0,1.0,14.0,97.0,,497.0,5.0,0.0,18.0,,,6.0,0.0,19.0,MIN,16.0,367.0,,
C.J. Prosise,,,,,,,,,,,,,0.8,,,,,,,,,,0.5,0.1,0.5,1.8,,,1.0,0.0,1.9,,,,,,,,0.0,0.0,,5.0,7.7,32.0,,,,,,,,24.0,,167.0,158.0,192.0,7.8,12.0,177.0,1.3,,,12.7,159.2,136.0,189.0,13.3,12.0,174.0,179.0,,11.0,,,5.0,1.0,5.0,18.0,,,10.0,0.0,19.0,,,32.0,0.0,,TB,,,,
C.J. Uzomah,,,,,,,,,,,,,7.3,,,,,,,0.0,0.0,,4.0,0.5,5.5,43.5,,292.9,0.0,0.0,0.0,,,,,,136.0,,0.0,0.0,,2.0,14.7,24.0,,,,,,0.0,0.0,27.0,TE,37.6,17.0,43.0,7.8,6.0,58.0,11.3,283.1,180.0,22.7,36.4,24.0,42.0,6.9,6.0,55.0,43.0,44.3,6.0,378.0,,8.0,1.0,11.0,87.0,,344.0,0.0,0.0,0.0,,,15.0,0.0,48.9,CIN,14.0,373.0,,
Cade Johnson,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,7.0,0.0,30.0,,,,,,,,26.0,,159.5,128.0,186.0,28.6,12.0,206.0,0.0,,,0.0,171.4,136.0,188.0,17.8,12.0,194.0,184.0,,12.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,28.0,0.0,,SEA,,,,
Cairo Santos,0.0,9.0,10.0,9.0,2.0,0.0,0.6,0.6,0.6,0.1,,,8.7,,,,,,,0.0,0.0,,,,,,,309.1,,,,,,2.3,2.3,,217.0,,12.5,37.5,,,139.0,22.0,,,,,,0.0,0.0,13.0,K,25.5,13.0,25.0,4.5,5.0,34.0,,303.2,222.0,,,,,,,,,27.6,,346.0,,,,,,,338.0,,,,,,28.0,43.8,21.7,CHI,14.0,353.0,37.0,36.0
Caleb Huntley,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,21.0,,,,,,,,6.0,,110.0,94.0,174.0,16.0,11.0,126.0,0.0,,,0.0,133.9,112.0,146.0,16.3,11.0,159.0,174.0,,11.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,28.0,0.0,,ATL,,,,
Caleb Wilson,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,4.0,0.0,12.0,,,,,,,,19.0,,97.7,93.0,109.0,3.7,10.0,102.0,0.0,,,0.0,118.0,95.0,132.0,21.9,10.0,154.0,103.0,,10.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,8.0,0.0,,WAS,,,,
Calvin Ridley,,,,,,,,,,,,,12.8,,,,,,,0.0,0.0,,6.0,0.6,9.5,91.6,,15.8,0.3,0.0,0.1,,,,,,10.0,,26.7,13.3,,1.0,191.5,8.0,,,,,,0.0,0.0,10.0,WR,4.3,1.0,4.0,1.3,2.0,11.0,18.8,13.4,5.0,281.5,4.7,1.0,5.0,1.3,2.0,9.0,5.0,2.6,2.0,24.0,,90.0,9.0,143.0,1374.0,,13.0,5.0,0.0,1.0,,,12.0,73.3,3.4,ATL,3.0,49.0,,
Cam Newton,,,,,,,,,,,,,17.9,,,24.5,16.1,0.7,66%,0.5,177.1,,,,,,,222.8,9.1,0.8,39.5,2.1,,,,177.1,81.0,,6.7,40.0,,2.0,268.98,1.0,,10.0,368.0,242.0,66%,8.0,2657.0,30.0,QB,29.4,14.0,30.0,4.5,5.0,39.0,,242.7,95.0,,,,,,,,,61.0,,381.0,,,,,,,209.0,137.0,12.0,592.0,31.0,,1.0,40.0,57.7,NE,11.0,334.0,,
Cam Sims,,,,,,,,,,,,,3.4,,,,,,,0.0,0.0,,2.0,0.1,3.0,29.8,,347.1,0.1,0.0,0.3,,,,,,175.0,,0.0,0.0,,6.0,54.2,14.0,,,,,,0.0,0.0,1.0,WR,127.0,65.0,142.0,13.5,10.0,143.0,5.4,347.6,262.0,86.2,129.4,91.0,138.0,14.0,10.0,148.0,140.0,37.0,10.0,391.0,,32.0,1.0,48.0,477.0,,429.0,1.0,0.0,5.0,,,25.0,0.0,46.9,WAS,15.0,390.0,,
Cameron Batson,,,,,,,,,,,,,1.5,,,,,,,,,,1.0,0.1,1.1,8.3,,,0.3,0.0,1.7,,,,,,,,0.0,0.0,,6.0,18.0,25.0,,,,,,,,20.0,,165.5,137.0,190.0,27.6,12.0,211.0,2.5,,,30.0,161.6,113.0,175.0,22.2,11.0,190.0,186.0,,12.0,,,12.0,1.0,13.0,100.0,,,4.0,0.0,20.0,,,27.0,0.0,,TEN,,,,
Cameron Brate,,,,,,,,,,,,,2.5,,,,,,,0.0,0.0,,1.8,0.1,2.1,17.6,,345.9,0.0,0.0,0.0,,,,,,299.0,,0.0,81.3,,2.0,40.2,14.0,,,,,,0.0,0.0,7.0,TE,48.1,38.0,48.0,4.8,7.0,67.0,4.3,347.2,288.0,68.2,48.7,37.0,49.0,5.3,6.0,67.0,47.0,23.4,7.0,389.0,,28.0,2.0,34.0,282.0,,397.0,0.0,0.0,0.0,,,23.0,6.3,15.3,TB,15.0,381.0,,
Carlos Hyde,,,,,,,,,,,,,6.9,,,,,,,0.0,0.0,,1.6,0.0,2.0,9.3,,212.1,8.1,0.4,35.6,,,,,,149.0,,10.0,70.0,,3.0,68.9,9.0,,,,,,0.0,0.0,2.0,RB,65.4,51.0,64.0,8.2,7.0,95.0,8.5,201.1,120.0,84.9,62.3,42.0,60.0,10.8,7.0,95.0,65.0,46.9,7.0,327.0,,16.0,0.0,20.0,93.0,,218.0,81.0,4.0,356.0,,,23.0,20.0,38.4,JAC,11.0,316.0,,
Carolina Panthers,,,,,,,,,,,0.0,0.2,6.2,0.9,0.4,,,,,0.0,0.0,0.0,,,,,0.0,310.1,,,,1.8,0.0,,,,165.0,0.0,,,3.0,,99.0,6.0,15.0,7.0,,,,0.0,0.0,27.0,DEF,24.7,6.0,25.0,3.3,5.0,30.0,,297.7,207.0,,,,,,,,,29.6,,341.0,0.0,,,,,0.0,328.0,,,,29.0,0.0,3.0,,22.7,CAR,13.0,347.0,,
Carson Wentz,,,,,,,,,,,,,17.8,,,36.4,20.9,1.3,57%,1.3,218.3,,,,,,,152.6,4.3,0.4,23.0,4.2,,,,218.3,94.0,,0.0,41.7,,1.0,213.4,15.0,,15.0,437.0,251.0,57%,16.0,2620.0,31.0,QB,25.1,14.0,26.0,4.3,4.0,37.0,,186.3,106.0,,,,,,,,,45.6,,347.0,,,,,,,144.0,52.0,5.0,276.0,50.0,,4.0,33.3,45.9,IND,9.0,364.0,,
Case Keenum,,,,,,,,,,,,,0.9,,,5.0,2.5,0.0,50%,,,,,,,,,,0.0,0.0,0.0,0.0,,,,23.0,,,0.0,0.0,,2.0,1.84,29.0,,0.0,10.0,5.0,50%,,,25.0,,55.6,46.0,59.0,6.7,7.0,69.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,27.0,0.0,,CLE,,,,
Cedrick Wilson,,,,,,,,,,,,,2.2,,,,,,,0.0,0.0,,1.1,0.1,1.8,11.8,,361.5,0.2,0.0,-0.8,,,,,,306.0,,0.0,0.0,,4.0,34.62,27.0,,,,,,0.0,0.0,27.0,WR,134.9,107.0,154.0,8.7,11.0,148.0,3.2,362.6,328.0,51.62,134.1,115.0,150.0,12.9,11.0,155.0,167.0,21.2,11.0,395.0,,17.0,2.0,28.0,189.0,,486.0,3.0,0.0,-12.0,,,21.0,0.0,33.3,DAL,16.0,394.0,,
CeeDee Lamb,,,,,,,,,,,,,9.0,,,,,,,0.0,0.0,,4.6,0.3,6.9,58.4,,35.8,0.6,0.1,5.1,,,,,,15.0,,6.3,18.8,,1.0,143.7,27.0,,,,,,0.0,0.0,27.0,WR,14.5,4.0,13.0,4.4,3.0,26.0,13.6,31.7,13.0,217.7,13.0,5.0,12.0,3.2,3.0,27.0,14.0,7.2,3.0,65.0,,74.0,5.0,111.0,935.0,,34.0,10.0,1.0,82.0,,,21.0,50.0,8.1,DAL,5.0,58.0,,
Chad Beebe,,,,,,,,,,,,,2.1,,,,,,,0.0,0.0,,1.4,0.1,2.1,14.4,,369.5,0.0,0.0,0.0,,,,,,357.0,,0.0,0.0,,3.0,30.1,18.0,,,,,,0.0,0.0,28.0,WR,125.8,120.0,170.0,6.0,11.0,136.0,3.6,325.4,271.0,50.1,141.4,107.0,167.0,26.9,11.0,207.0,172.0,31.9,11.0,358.0,,20.0,2.0,30.0,201.0,,493.0,0.0,0.0,0.0,,,6.0,0.0,13.4,MIN,16.0,389.0,,
Chad Hansen,,,,,,,,,,,,,5.9,,,,,,,,,,3.4,0.2,4.8,47.2,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,29.6,23.0,,,,,,,,6.0,,173.3,122.0,189.0,55.2,12.0,265.0,9.3,,,46.6,172.2,134.0,199.0,25.6,12.0,211.0,187.0,,12.0,,,17.0,1.0,24.0,236.0,,,0.0,0.0,0.0,,,30.0,0.0,,DET,,,,
